dataset,case,edits,words,wer,delta_edits_vs_baseline,rel_reduction_vs_baseline,wall_sec,whisper_total_ms
tiny_original_hard_manifest,probe3_wg-0.5_we0.0_wl0.3,11,300,0.03666666666666667,1,-0.1,102.2936475276947,98995.37000000001
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,102.30154871940613,98784.3
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,102.40096879005432,99356.13
tiny_original_hard_manifest,probe3_wg-1.0_we0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,102.41717839241028,99270.99
tiny_original_hard_manifest,probe3_wg-0.5_we-0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,102.43949818611145,99211.26999999997
tiny_original_hard_manifest,probe3_wg-0.8_we0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,102.50252962112427,99311.13
tiny_original_hard_manifest,probe3_wg-0.8_we0.0_wl1.2,11,300,0.03666666666666667,1,-0.1,102.62150597572327,99021.95000000001
tiny_original_hard_manifest,probe3_wg-0.5_we0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,102.84287428855896,99694.44000000002
tiny_original_hard_manifest,probe3_wg-0.5_we-0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,103.0199682712555,99942.94000000002
tiny_original_hard_manifest,probe3_wg-1.5_we-0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,103.09177923202515,100023.97
tiny_original_hard_manifest,probe3_wg-1.2_we0.0_wl0.3,11,300,0.03666666666666667,1,-0.1,103.09503221511841,100011.26000000001
tiny_original_hard_manifest,probe3_wg-0.5_we0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,103.17602872848511,100028.11000000002
tiny_original_hard_manifest,probe3_wg-0.8_we0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,103.3099513053894,99936.87
tiny_original_hard_manifest,probe3_wg-0.8_we0.0_wl0.3,11,300,0.03666666666666667,1,-0.1,103.36459350585938,99228.30000000002
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl0.3,11,300,0.03666666666666667,1,-0.1,103.45889449119568,98415.04000000001
tiny_original_hard_manifest,probe3_wg-0.8_we0.0_wl0.8,11,300,0.03666666666666667,1,-0.1,103.48531198501587,100387.93
tiny_original_hard_manifest,probe3_wg-1.2_we-0.8_wl0.3,11,300,0.03666666666666667,1,-0.1,103.51282954216003,100336.1
tiny_original_hard_manifest,probe3_wg-1.5_we-0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,103.54737377166748,100255.78000000001
tiny_original_hard_manifest,probe3_wg-0.5_we-0.5_wl0.3,11,300,0.03666666666666667,1,-0.1,103.58053135871887,100406.29999999999
tiny_original_hard_manifest,probe3_wg-1.5_we-0.5_wl0.3,11,300,0.03666666666666667,1,-0.1,103.59701681137085,100241.70000000001
tiny_original_hard_manifest,probe3_wg-0.8_we-0.5_wl0.3,11,300,0.03666666666666667,1,-0.1,103.6130301952362,100523.46999999999
tiny_original_hard_manifest,probe3_wg-1.2_we0.0_wl1.2,11,300,0.03666666666666667,1,-0.1,103.7447075843811,100551.29000000002
tiny_original_hard_manifest,probe3_wg-0.8_we0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,103.78352665901184,100221.07
tiny_original_hard_manifest,probe3_wg-0.8_we-0.5_wl0.8,11,300,0.03666666666666667,1,-0.1,103.88114476203918,100715.26000000001
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl1.2,11,300,0.03666666666666667,1,-0.1,104.01651573181152,101015.32
tiny_original_hard_manifest,probe3_wg-0.8_we-0.8_wl0.3,11,300,0.03666666666666667,1,-0.1,104.26565337181091,101139.21
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl0.8,11,300,0.03666666666666667,1,-0.1,104.3761236667633,101371.76999999997
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,104.68537855148315,101297.37
